date,team,acquired,relinquished,notes,url,il_type,injury_type,injury_loc
2012-08-12,Cardinals,Jared Schumaker / Skip Schumaker,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,,,
2012-08-12,White Sox,,Kevin Youkilis,right arm injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,DTD,['injury'],['right arm']
2012-08-12,White Sox,,Kevin Youkilis,right arm injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,DTD,['injury'],['right arm']
2012-08-12,White Sox,,Kevin Youkilis,right arm injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,DTD,['injury'],['right arm']
2012-08-12,Pirates,Juan Cruz (Carlos),,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,,,
2012-08-13,White Sox,Kevin Youkilis,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,,,
2012-08-13,White Sox,Kevin Youkilis,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,,,
2012-08-13,White Sox,Kevin Youkilis,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11775,,,
2012-08-14,Indians,Fausto Carmona / Roberto Hernandez,,activated from restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11800,,,
2012-08-14,Indians,Fausto Carmona / Roberto Hernandez,,activated from restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11800,,,
2012-08-19,Cubs,,Arodys Vizcaino,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow (out for season)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11850,out for season,['Tommy John'],['right elbow']
2012-08-19,Cubs,,Arodys Vizcaino,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow (out for season)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11850,out for season,['Tommy John'],['right elbow']
2012-08-19,White Sox,,Kevin Youkilis,sore right knee (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,DTD,['sore'],['right knee']
2012-08-19,White Sox,,Kevin Youkilis,sore right knee (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,DTD,['sore'],['right knee']
2012-08-19,White Sox,,Kevin Youkilis,sore right knee (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,DTD,['sore'],['right knee']
2012-08-20,White Sox,Kevin Youkilis,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,,,
2012-08-20,White Sox,Kevin Youkilis,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,,,
2012-08-20,White Sox,Kevin Youkilis,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,,,
2012-08-21,Astros,,David Norris / Bud Norris,bruised left foot (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,DTD,['bruised'],['left foot']
2012-08-21,Astros,,David Norris / Bud Norris,bruised left foot (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11875,DTD,['bruised'],['left foot']
2012-08-22,Astros,David Norris / Bud Norris,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11900,,,
2012-08-22,Astros,David Norris / Bud Norris,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11900,,,
2012-08-22,Giants,,Gerald Posey / Buster Posey,hamstring injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11900,DTD,['injury'],['hamstring']
2012-08-22,Giants,,Gerald Posey / Buster Posey,hamstring injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11900,DTD,['injury'],['hamstring']
2012-08-23,Yankees,C.C. Sabathia,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11925,,,
2012-08-24,Giants,Gerald Posey / Buster Posey,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11925,,,
2012-08-24,Giants,Gerald Posey / Buster Posey,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11925,,,
2012-08-28,Indians,,Fausto Carmona / Roberto Hernandez,sprained right ankle (out for season),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11975,,['sprained'],['right ankle']
2012-08-28,Indians,,Fausto Carmona / Roberto Hernandez,sprained right ankle (out for season),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11975,,['sprained'],['right ankle']
2012-08-29,Astros,,David Norris / Bud Norris,finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11975,DTD,['injury'],['finger']
2012-08-29,Astros,,David Norris / Bud Norris,finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=11975,DTD,['injury'],['finger']
2012-08-31,Dodgers,,Dee Strange-Gordon / Dee Gordon,transferred to 60-day DL with torn ligament in right thumb,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12000,60-day DL,['torn ligament'],['right thumb']
2012-08-31,Dodgers,,Dee Strange-Gordon / Dee Gordon,transferred to 60-day DL with torn ligament in right thumb,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12000,60-day DL,['torn ligament'],['right thumb']
2012-08-31,Rangers,,Tyler Tufts,placed on 15-day DL with surgery to repair perforated bowel,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,15-day DL,"['surgery', 'bowel']",[]
2012-08-31,Rangers,,Tyler Tufts,placed on 15-day DL with surgery to repair perforated bowel,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,15-day DL,"['surgery', 'bowel']",[]
2012-08-31,Rangers,,Tyler Tufts,placed on 15-day DL with surgery to repair perforated bowel,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,15-day DL,"['surgery', 'bowel']",[]
2012-09-01,Braves,,Robert Fish (Michael),transferred to 60-day DL with left elbow tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,60-day DL,['tendinitis'],['left elbow']
2012-09-01,Braves,,Robert Fish (Michael),transferred to 60-day DL with left elbow tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,60-day DL,['tendinitis'],['left elbow']
2012-09-01,Braves,,Robert Fish (Michael),transferred to 60-day DL with left elbow tendinitis,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,60-day DL,['tendinitis'],['left elbow']
2012-09-01,Rangers,,Robbie Ross Jr.,placed on 15-day DL with strained left forearm,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,15-day DL,['strained'],['left forearm']
2012-09-01,Rangers,,Robbie Ross Jr.,placed on 15-day DL with strained left forearm,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,15-day DL,['strained'],['left forearm']
2012-09-01,Rays,,Juan Carlos Oviedo / Leo Nunez,"ligament replacement (""Tommy John"") surgery on right elbow (out indefinitely) (date approximate)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,out indefinitely,['Tommy John'],['right elbow']
2012-09-01,Rays,,Juan Carlos Oviedo / Leo Nunez,"ligament replacement (""Tommy John"") surgery on right elbow (out indefinitely) (date approximate)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,out indefinitely,['Tommy John'],['right elbow']
2012-09-01,Rays,,Juan Carlos Oviedo / Leo Nunez,"ligament replacement (""Tommy John"") surgery on right elbow (out indefinitely) (date approximate)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,out indefinitely,['Tommy John'],['right elbow']
2012-09-01,Rays,,Juan Carlos Oviedo / Leo Nunez,"ligament replacement (""Tommy John"") surgery on right elbow (out indefinitely) (date approximate)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,out indefinitely,['Tommy John'],['right elbow']
2012-09-01,Rays,,Juan Carlos Oviedo / Leo Nunez,"ligament replacement (""Tommy John"") surgery on right elbow (out indefinitely) (date approximate)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12025,out indefinitely,['Tommy John'],['right elbow']
2012-09-01,Athletics,A.J. Griffin,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12050,,,
2012-09-01,Red Sox,Rich Hill (Joseph),,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12050,,,
2012-09-01,Twins,P.J. Walters,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12050,,,
2012-09-04,Angels,,C.J. Wilson,finger injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12100,DTD,['injury'],['finger']
2012-09-04,Dodgers,,(Luis) Javier Guerra / Javy Guerra,placed on 15-day DL with strained left oblique,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12100,15-day DL,['strained'],['left oblique']
2012-09-04,Marlins,,Juan Carlos Oviedo / Leo Nunez,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12100,60-day DL,['Tommy John'],['right elbow']
2012-09-04,Marlins,,Juan Carlos Oviedo / Leo Nunez,"transferred to 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12100,60-day DL,['Tommy John'],['right elbow']
2012-09-01,Dodgers,,Alfredo Silverio,"placed on 60-day DL / transferred to 60-day DL (SN) recovering from ligament replacement (""Tommy John"") surgery on elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12075,60-day DL,['Tommy John'],['elbow']
2012-09-01,Dodgers,,Alfredo Silverio,"placed on 60-day DL / transferred to 60-day DL (SN) recovering from ligament replacement (""Tommy John"") surgery on elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12075,60-day DL,['Tommy John'],['elbow']
2012-09-01,Dodgers,,Alfredo Silverio,"placed on 60-day DL / transferred to 60-day DL (SN) recovering from ligament replacement (""Tommy John"") surgery on elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12075,60-day DL,['Tommy John'],['elbow']
2012-09-02,Dodgers,,Chris Withrow,placed on 60-day DL with torn pectoral muscle,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12075,60-day DL,['torn pectoral muscle'],[]
2012-09-02,Dodgers,,Chris Withrow,placed on 60-day DL with torn pectoral muscle,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12075,60-day DL,['torn pectoral muscle'],[]
2012-09-07,Blue Jays,,J.A. Happ,placed on 15-day DL with fractured right foot,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12125,15-day DL,['fractured'],['right foot']
2012-09-07,Blue Jays,Jonathan Arencibia / J.P. Arencibia,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12150,,,
2012-09-07,Blue Jays,Jonathan Arencibia / J.P. Arencibia,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12150,,,
2012-09-07,Blue Jays,Jonathan Arencibia / J.P. Arencibia,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12150,,,
2012-09-07,Phillies,Carlos Ruiz (a),,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12150,,,
2012-09-08,Angels,C.J. Wilson,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12150,,,
2012-09-09,Phillies,,Michael Stutes,transferred to 60-day DL with right shoulder inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=12175,60-day DL,['inflammation'],['right shoulder']
